Date,Day,Total_Emp,Actual_Emp,Leave_Emp,Trip_Emp,OT_Approved,Remote_Emp,Lunch_Menu,Dinner_Menu,Lunch_Count,Dinner_Count,Holiday,Month,Date.1,Season,Lunch_Rice,Lunch_Soup,Lunch_Main_Dish,Lunch_Side_Dish_1,Lunch_Side_Dish_2,Lunch_Drink,Lunch_Kimchi,Lunch_side_Dish_3,Dinner_Rice,Dinner_Soup,Dinner_Main_Dish,Dinner_Side_Dish_1,Dinner_Side_Dish_2,Dinner_Side_Dish_3,Dinner_Drink,Dinner_Kimchi,Station,Avg_Temp,Max_Temp,Max_Temp_Time,Min_Temp,Min_Temp_Time,Temp_Range,Special_Day_Name,special_day
2017-06-07,수,2648,2345,75,228,0,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  훈제오리구이  새송이버섯전  쌈무/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  돼지갈비찜  오징어브로컬리 *초장 취나물  포기김치 (김치:국내산) ,0.7145313843508168,0.6066298342541437,2017,6,7,여름,쌀밥/잡곡밥,콩나물국,훈제오리구이,새송이버섯전,쌈무/부추생채,,포기김치,,쌀밥/잡곡밥,열무된장국,돼지갈비찜,오징어브로컬리,,취나물,,포기김치,서울,0.668724279835391,0.5944333996023856,13:39,0.6891615541922289,0:01,4.1,,0
2017-06-08,목,2648,2311,63,274,423,0,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  미니채소떡갈비  골뱅이무침*소면  숙주나물  배추겉절이 (김치:국내산) ,김밥볶음밥 (쌀:국내산) 냉모밀국수  야채튀김  옥수수샐러드  조각사과  포기김치 (김치:국내산) ,0.48237317282889075,0.48950276243093926,2017,6,8,여름,쌀밥/잡곡밥,얼갈이된장국,미니채소떡갈비,골뱅이무침*소면,숙주나물,,배추겉절이,,김밥볶음밥,냉모밀국수,야채튀김,옥수수샐러드,,조각사과,,포기김치,서울,0.7201646090534979,0.7276341948310139,14:12,0.6891615541922289,4:25,10.8,,0
2017-06-09,금,2648,2224,130,294,67,0,쌀밥/잡곡밥 (쌀:국내산) 호박잎된장찌개  깐풍기  어묵꽈리고추볶음  실곤약초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  가자미양념찜  닭살겨자냉채  시금치나물  포기김치 (김치:국내산) ,0.36027515047291486,0.5082872928176796,2017,6,9,여름,쌀밥/잡곡밥,호박잎된장찌개,깐풍기,어묵꽈리고추볶음,실곤약초무침,,포기김치,,쌀밥/잡곡밥,쇠고기미역국,가자미양념찜,닭살겨자냉채,,시금치나물,,포기김치,서울,0.742798353909465,0.7236580516898607,14:12,0.7464212678936604,1:33,7.8,,0
2017-06-12,월,2648,2352,87,209,529,0,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  쇠고기숙주볶음  홍어채무침  고구마순나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육강정  옥수수전  청경채무침  포기김치 (김치:국내산) ,0.7257093723129837,0.6099447513812155,2017,6,12,여름,쌀밥/잡곡밥,연두부탕,쇠고기숙주볶음,홍어채무침,고구마순나물,,포기김치,,쌀밥/잡곡밥,된장찌개,돈육강정,옥수수전,,청경채무침,,포기김치,서울,0.7613168724279835,0.7693836978131212,15:54,0.7280163599182004,5:31,11.0,,0
2017-06-13,화,2648,2367,47,234,451,0,쌀밥/잡곡밥 (쌀:국내산) 도토리묵냉국  쭈꾸미볶음  늙은호박전  치커리사과생채  깍두기 (김치:국내산) ,참치회덮밥 (쌀:국내산) 미소장국  고구마치즈구이  모둠과일  락교  포기김치 (김치:국내산) ,0.5331040412725709,0.5966850828729282,2017,6,13,여름,쌀밥/잡곡밥,도토리묵냉국,쭈꾸미볶음,늙은호박전,치커리사과생채,,깍두기,,참치회덮밥,미소장국,고구마치즈구이,모둠과일,,락교,,포기김치,서울,0.7489711934156378,0.7276341948310139,15:33,0.7546012269938649,4:58,7.6,,0
2017-06-14,수,2648,2340,55,253,0,0,곤드레밥*강된장 (쌀:국내산) 가쯔오장국  치킨핑거  파스타샐러드  견과류조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 알탕  미트볼케찹조림  잔멸치볶음  머위대나물  포기김치 (김치:국내산) ,0.5253654342218401,0.450828729281768,2017,6,14,여름,곤드레밥*강된장,가쯔오장국,치킨핑거,파스타샐러드,견과류조림,,포기김치,,쌀밥/잡곡밥,알탕,미트볼케찹조림,잔멸치볶음,,머위대나물,,포기김치,서울,0.7551440329218106,0.7455268389662029,14:58,0.7443762781186094,4:58,9.0,,0
2017-06-15,목,2648,2316,64,268,318,0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  갈치구이  메추리알조림  무생채  배추겉절이 (김치:국내산) ,볶음밥 (쌀:국내산) 열무김치국수  부추만두  꽃맛살샐러드  단무지  포기김치 (김치:국내산) ,0.4015477214101461,0.48950276243093926,2017,6,15,여름,쌀밥/잡곡밥,쇠고기샤브국,갈치구이,메추리알조림,무생채,,배추겉절이,,볶음밥,열무김치국수,부추만두,꽃맛살샐러드,,단무지,,포기김치,서울,0.7818930041152263,0.801192842942346,15:03,0.7484662576687116,5:05,11.6,,0
2017-06-16,금,2648,2179,164,305,62,0,쌀밥/잡곡밥 (쌀:국내산) 아욱된장국  삼겹살구이  감자채볶음  쫑상추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  쇠고기장조림  올방개묵무침  가지나물  깍두기 (김치:국내산) ,0.29922613929492686,0.4232044198895028,2017,6,16,여름,쌀밥/잡곡밥,아욱된장국,삼겹살구이,감자채볶음,쫑상추무침,,포기김치,,쌀밥/잡곡밥,참치김치찌개,쇠고기장조림,올방개묵무침,,가지나물,,깍두기,서울,0.831275720164609,0.8628230616302188,14:48,0.7893660531697341,5:05,12.7,,0
2017-06-19,월,2648,2320,102,226,455,0,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  유자청제육볶음  해물부추전  오이도라지생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  닭데리야끼조림  매운어묵볶음  참나물땅콩가루무침  포기김치 (김치:국내산) ,0.7136715391229578,0.5403314917127072,2017,6,19,여름,쌀밥/잡곡밥,들깨시래기국,유자청제육볶음,해물부추전,오이도라지생채,,포기김치,,쌀밥/잡곡밥,감자국,닭데리야끼조림,매운어묵볶음,,참나물땅콩가루무침,,포기김치,서울,0.8168724279835391,0.8131212723658052,15:26,0.7791411042944785,4:37,10.7,,0
2017-06-20,화,2648,2329,66,253,429,0,쌀밥/잡곡밥 (쌀:국내산) 오이지냉국  고등어김치말이  감자비엔나볶음  연근조림  열무김치 (김치:국내산) ,충무김밥 (쌀:국내산) 미역장국  오징어무침  핫도그&케찹  오렌지  석박지 (김치:국내산) ,0.5090283748925193,0.5613259668508288,2017,6,20,여름,쌀밥/잡곡밥,오이지냉국,고등어김치말이,감자비엔나볶음,연근조림,,열무김치,,충무김밥,미역장국,오징어무침,핫도그&케찹,,오렌지,,석박지,서울,0.8415637860082305,0.8628230616302188,13:40,0.7893660531697341,5:13,12.7,,0
2017-06-21,수,2648,2319,60,269,0,0,카레라이스 (쌀:국내산) 유부주머니국  언양식불고기  떡볶이  수박  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  고추잡채*꽃빵  황태양념구이  청포묵무침  포기김치 (김치:국내산) ,0.589853826311264,0.49171270718232046,2017,6,21,여름,카레라이스,유부주머니국,언양식불고기,떡볶이,수박,,포기김치,,쌀밥/잡곡밥,해물된장찌개,고추잡채*꽃빵,황태양념구이,,청포묵무침,,포기김치,서울,0.8292181069958847,0.8409542743538767,14:04,0.8241308793456033,23:51,9.9,,0
2017-06-22,목,2648,2306,69,273,317,0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  해물누룽지탕  비빔야채만두  양념깻잎지  포기김치 (김치:국내산) ,"소고기주먹밥 (쌀,현미흑미:국내산) 쌀국수  또띠아피자  흑임자샐러드  피클/피크닉  포기김치 (배추,고추가루:국내산) ",0.4978503869303525,0.4983425414364641,2017,6,22,여름,쌀밥/잡곡밥,쇠고기미역국,해물누룽지탕,비빔야채만두,양념깻잎지,,포기김치,,소고기주먹밥,쌀국수,또띠아피자,흑임자샐러드,,피클/피크닉,,포기김치,서울,0.8271604938271605,0.8170974155069581,13:51,0.8139059304703475,1:37,9.2,,0
2017-06-23,금,2648,2196,162,290,57,0,쌀밥/잡곡밥 (쌀:국내산) 나가사끼짬뽕국  닭갈비  셀프무쌈말이  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  탕수어  두부카프레제  방풍나물  깍두기 (김치:국내산) ,0.26913155631986246,0.48729281767955807,2017,6,23,여름,쌀밥/잡곡밥,나가사끼짬뽕국,닭갈비,셀프무쌈말이,콩나물무침,,포기김치,,쌀밥/잡곡밥,콩비지찌개,탕수어,두부카프레제,,방풍나물,,깍두기,서울,0.8559670781893004,0.8906560636182903,13:40,0.8159509202453987,5:43,12.8,,0
2017-06-26,월,2648,2299,112,237,374,0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  훈제오리고추장볶음  곤약흑임자무침  양배추쌈*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부찌개  탕수육  통도라지구이  오이지무침  포기김치 (김치:국내산) ,0.7317282889079966,0.5955801104972376,2017,6,26,여름,쌀밥/잡곡밥,차돌박이찌개,훈제오리고추장볶음,곤약흑임자무침,양배추쌈*양념장,,포기김치,,쌀밥/잡곡밥,연두부찌개,탕수육,통도라지구이,,오이지무침,,포기김치,서울,0.7818930041152263,0.8071570576540756,15:08,0.7914110429447851,9:01,9.8,,0
2017-06-27,화,2648,2333,59,256,309,0,쌀밥/잡곡밥 (쌀:국내산) 북어콩나물국  오징어볶음  동그랑땡구이  시금치나물  포기김치 (김치:국내산) ,콩국수 (쌀:국내산) 작은밥  탄두리치킨  모둠묵샐러드  수박  배추겉절이 (김치:국내산) ,0.582115219260533,0.6353591160220995,2017,6,27,여름,쌀밥/잡곡밥,북어콩나물국,오징어볶음,동그랑땡구이,시금치나물,,포기김치,,콩국수,작은밥,탄두리치킨,모둠묵샐러드,,수박,,배추겉절이,서울,0.8251028806584362,0.8190854870775348,15:15,0.805725971370143,4:12,9.7,,0
2017-06-28,수,2648,2331,58,259,0,0,콩나물밥 (쌀:국내산) 얼갈이된장국  삼치구이  잡채  아삭고추무침  깍두기 (김치:국내산) ,      *자기계발의날*      ,0.3860705073086845,0.0,2017,6,28,여름,콩나물밥,얼갈이된장국,삼치구이,잡채,아삭고추무침,,깍두기,,,,,*자기계발의날*,,,,,서울,0.8415637860082305,0.8190854870775348,15:54,0.8404907975460122,4:40,8.0,,0
2017-06-29,목,2648,2316,66,266,209,0,쌀밥/잡곡밥 (쌀:국내산) 우무묵냉국  갈릭돈까스  두부양념조림  부추생채  포기김치 (김치:국내산) ,"빠에야 (쌀,현미흑미:국내산) 올챙이만두국  웨지감자  하와이안샐러드  해초무침  포기김치 (배추,고추가루:국내산) ",0.4453998280309544,0.4983425414364641,2017,6,29,여름,쌀밥/잡곡밥,우무묵냉국,갈릭돈까스,두부양념조림,부추생채,,포기김치,,빠에야,올챙이만두국,웨지감자,하와이안샐러드,,해초무침,,포기김치,서울,0.845679012345679,0.8389662027833003,15:22,0.8282208588957054,5:32,9.6,,0
2017-06-30,금,2648,2164,188,296,34,0,쌀밥/잡곡밥 (쌀:국내산) 꼬지어묵탕  매운닭찜  감자채전  미역줄기볶음  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  장어강정  오꼬노미야끼계란말이  치커리무침  포기김치 (김치:국내산) ,0.34307824591573516,0.4088397790055249,2017,6,30,여름,쌀밥/잡곡밥,꼬지어묵탕,매운닭찜,감자채전,미역줄기볶음,,열무김치,,쌀밥/잡곡밥,청국장찌개,장어강정,오꼬노미야끼계란말이,,치커리무침,,포기김치,서울,0.8395061728395061,0.8270377733598409,14:45,0.8343558282208587,4:51,8.7,,0
2017-07-03,월,2839,2559,66,214,414,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  짬뽕불고기  계란찜  청경채겉절이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어카레구이  꽃맛살볶음  마늘쫑무침  포기김치 (김치:국내산) ,0.8039552880481513,0.5535911602209945,2017,7,3,여름,쌀밥/잡곡밥,콩나물국,짬뽕불고기,계란찜,청경채겉절이,,포기김치,,쌀밥/잡곡밥,육개장,고등어카레구이,꽃맛살볶음,,마늘쫑무침,,포기김치,서울,0.8148148148148148,0.757455268389662,13:32,0.8282208588957054,0:05,5.5,,0
2017-07-04,화,2839,2542,50,247,368,0,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  낙지볶음  고기전  미역레몬초무침  포기김치 (김치:국내산) ,후난식볶음밥 (쌀:국내산) 가쯔오장국  닭강정  고구마그라탕  무피클  포기김치 (김치:국내산) ,0.5726569217540842,0.4773480662983426,2017,7,4,여름,쌀밥/잡곡밥,배추된장국,낙지볶음,고기전,미역레몬초무침,,포기김치,,후난식볶음밥,가쯔오장국,닭강정,고구마그라탕,,무피클,,포기김치,서울,0.8559670781893004,0.8409542743538767,14:36,0.8670756646216768,5:52,7.8,,0
2017-07-05,수,2839,2533,46,260,0,0,짜장덮밥 (쌀:국내산) 계란국  유산슬  군만두  단무지/사과  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구찌개  돈육굴소스볶음  김치녹두전  꽃상추무침  포기김치 (김치:국내산) ,0.529664660361135,0.37569060773480667,2017,7,5,여름,짜장덮밥,계란국,유산슬,군만두,단무지/사과,,열무김치,,쌀밥/잡곡밥,대구찌개,돈육굴소스볶음,김치녹두전,,꽃상추무침,,포기김치,서울,0.8703703703703703,0.8608349900596421,17:08,0.8568507157464211,4:15,9.3,,0
2017-07-06,목,2839,2499,72,268,341,0,쌀밥/잡곡밥 (쌀:국내산) 아욱된장국  등갈비김치찜  어묵볶음  참나물  알타리김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  수제고로케  키위드레싱샐러드  찐옥수수  포기김치 (김치:국내산) ,0.45141874462596726,0.5535911602209945,2017,7,6,여름,쌀밥/잡곡밥,아욱된장국,등갈비김치찜,어묵볶음,참나물,,알타리김치,,김밥,잔치국수,수제고로케,키위드레싱샐러드,,찐옥수수,,포기김치,서울,0.874485596707819,0.900596421471173,15:19,0.8691206543967279,5:32,10.7,,0
2017-07-07,금,2839,2405,146,288,73,0,쌀밥/잡곡밥 (쌀:국내산) 오이냉국  유린기  도토리묵무침  숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  해물까스*탈탈소스  탕평채  시금치나물  포기김치 (김치:국내산) ,0.2725709372312984,0.5215469613259669,2017,7,7,여름,쌀밥/잡곡밥,오이냉국,유린기,도토리묵무침,숙주나물,,포기김치,,쌀밥/잡곡밥,순두부찌개,해물까스*탈탈소스,탕평채,,시금치나물,,포기김치,서울,0.8497942386831275,0.7773359840954275,14:15,0.8793456032719835,5:24,4.0,,0
2017-07-10,월,2839,2526,98,215,406,0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  해물겨자냉채  우엉조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  사천식탕수육  건새우마늘쫑볶음  비름나물  포기김치 (김치:국내산) ,0.6775580395528804,0.5823204419889503,2017,7,10,여름,쌀밥/잡곡밥,콩나물국,버섯불고기,해물겨자냉채,우엉조림,,포기김치,,쌀밥/잡곡밥,감자국,사천식탕수육,건새우마늘쫑볶음,,비름나물,,포기김치,서울,0.8004115226337448,0.7176938369781312,10:00,0.8425357873210633,22:23,2.8,,0
2017-07-11,화,2839,2545,62,232,380,0,쌀밥/잡곡밥 (쌀:국내산) 어묵국  주꾸미떡볶음  두부계란구이  브로컬리초장  포기김치 (김치:국내산) ,오므라이스 (쌀:국내산) 미소장국  새우또띠아  감자범벅  오렌지주스  포기김치 (김치:국내산) ,0.4901117798796217,0.4906077348066299,2017,7,11,여름,쌀밥/잡곡밥,어묵국,주꾸미떡볶음,두부계란구이,브로컬리초장,,포기김치,,오므라이스,미소장국,새우또띠아,감자범벅,,오렌지주스,,포기김치,서울,0.8415637860082305,0.8270377733598409,15:30,0.8343558282208587,4:36,8.7,,0
2017-07-12,수,2839,2507,69,263,0,0,"<초복특식>  삼계탕 (닭:국내산) 찹쌀밥 (찹쌀,쌀:국내산) 생야채&쌈장  수박  깍두기 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  모둠장조림  참치야채전  노각무침  포기김치 (김치:국내산) ,0.5348237317282889,0.45745856353591163,2017,7,12,여름,<초복특식>,삼계탕,찹쌀밥,생야채&쌈장,수박,,깍두기,,쌀밥/잡곡밥,해물된장찌개,모둠장조림,참치야채전,,노각무침,,포기김치,서울,0.8641975308641976,0.831013916500994,16:09,0.8895705521472392,23:58,6.2,초복 (Chobok),1
2017-07-13,목,2839,2483,79,277,311,0,쌀밥/잡곡밥 (쌀:국내산) 근대국  돼지갈비찜  동태전  치커리유자청무침  포기김치 (김치:국내산) ,유부초밥 (쌀:국내산) 김치말이국수  풋고추튀김  꽃맛살샐러드  무초절이  열무김치 (김치:국내산) ,0.4032674118658642,0.5093922651933702,2017,7,13,여름,쌀밥/잡곡밥,근대국,돼지갈비찜,동태전,치커리유자청무침,,포기김치,,유부초밥,김치말이국수,풋고추튀김,꽃맛살샐러드,,무초절이,,열무김치,서울,0.874485596707819,0.8508946322067594,14:46,0.852760736196319,5:31,9.0,,0
2017-07-14,금,2839,2344,209,286,57,0,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  갈치조림  버섯잡채  쑥갓두부무침  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  미니함박조림  감자채볶음  청경채무침  포기김치 (김치:국내산) ,0.2725709372312984,0.5359116022099448,2017,7,14,여름,쌀밥/잡곡밥,부대찌개,갈치조림,버섯잡채,쑥갓두부무침,,알타리김치,,쌀밥/잡곡밥,고추장찌개,미니함박조림,감자채볶음,,청경채무침,,포기김치,서울,0.897119341563786,0.8687872763419484,14:09,0.9141104294478526,5:56,6.9,,0
2017-07-17,월,2839,2495,132,212,424,0,쌀밥/잡곡밥 (쌀:국내산) 무채국  돈육고추장볶음  간장두부조림  모듬양채쌈  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  소고기장조림  꽈리고추찜  사과맛살초무침  포기김치 (김치:국내산) ,0.7497850386930351,0.5524861878453039,2017,7,17,여름,쌀밥/잡곡밥,무채국,돈육고추장볶음,간장두부조림,모듬양채쌈,,포기김치,,쌀밥/잡곡밥,꽃게탕,소고기장조림,꽈리고추찜,,사과맛살초무침,,포기김치,서울,0.8580246913580247,0.7892644135188867,11:46,0.871165644171779,23:40,5.0,,0
2017-07-18,화,2839,2502,98,239,419,0,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  간장찜닭  통도라지구이  치커리무침  포기김치 (김치:국내산) ,목살필라프 (쌀:국내산) 단호박스프  토마토스파게티  시리얼과일샐러드  수제피클  포기김치 (김치:국내산) ,0.5331040412725709,0.5668508287292818,2017,7,18,여름,쌀밥/잡곡밥,열무된장국,간장찜닭,통도라지구이,치커리무침,,포기김치,,목살필라프,단호박스프,토마토스파게티,시리얼과일샐러드,,수제피클,,포기김치,서울,0.8518518518518519,0.823061630218688,16:44,0.8691206543967279,0:28,6.8,,0
